"","Country","Code","SDG","Year","Value","Value_norm_percent"
"15481","Guatemala","GTM","14_5_1","2010",38.62532,38.62532
"15491","Guatemala","GTM","14_5_1","2015",39.98769,39.98769
"15512","Guinea","GIN","14_5_1","2018",74.28061,74.28061
"15521","Guinea","GIN","14_5_1","2006",74.28061,74.28061
"15531","Guinea","GIN","14_5_1","2011",74.28061,74.28061
"15541","Guinea","GIN","14_5_1","2009",74.28061,74.28061
"15551","Guinea","GIN","14_5_1","2019",74.28061,74.28061
"15561","Guinea","GIN","14_5_1","2016",74.28061,74.28061
"15571","Guinea","GIN","14_5_1","2002",74.28061,74.28061
"15581","Guinea","GIN","14_5_1","2012",74.28061,74.28061
"15591","Guinea","GIN","14_5_1","2008",74.28061,74.28061
"15601","Guinea","GIN","14_5_1","2017",74.28061,74.28061
"15612","Guinea","GIN","14_5_1","2004",74.28061,74.28061
"15621","Guinea","GIN","14_5_1","2015",74.28061,74.28061
"15631","Guinea","GIN","14_5_1","2007",74.28061,74.28061
"15641","Guinea","GIN","14_5_1","2005",74.28061,74.28061
"15651","Guinea","GIN","14_5_1","2001",74.28061,74.28061
"15661","Guinea","GIN","14_5_1","2010",74.28061,74.28061
"15671","Guinea","GIN","14_5_1","2013",74.28061,74.28061
"15681","Guinea","GIN","14_5_1","2003",74.28061,74.28061
"15691","Guinea","GIN","14_5_1","2000",74.28061,74.28061
"15701","Guinea","GIN","14_5_1","2014",74.28061,74.28061
"15711","Guinea-Bissau","GNB","14_5_1","2016",60.94046,60.94046
"15721","Guinea-Bissau","GNB","14_5_1","2003",60.43433,60.43433
"15731","Guinea-Bissau","GNB","14_5_1","2005",60.43433,60.43433
"15741","Guinea-Bissau","GNB","14_5_1","2015",60.94046,60.94046
"15751","Guinea-Bissau","GNB","14_5_1","2004",60.43433,60.43433
"15761","Guinea-Bissau","GNB","14_5_1","2006",60.43433,60.43433
"15771","Guinea-Bissau","GNB","14_5_1","2008",60.43433,60.43433
"15781","Guinea-Bissau","GNB","14_5_1","2001",60.43433,60.43433
"15791","Guinea-Bissau","GNB","14_5_1","2014",60.43433,60.43433
"15801","Guinea-Bissau","GNB","14_5_1","2007",60.43433,60.43433
"15811","Guinea-Bissau","GNB","14_5_1","2018",60.94046,60.94046
"15821","Guinea-Bissau","GNB","14_5_1","2002",60.43433,60.43433
"15831","Guinea-Bissau","GNB","14_5_1","2011",60.43433,60.43433
"15841","Guinea-Bissau","GNB","14_5_1","2013",60.43433,60.43433
"15851","Guinea-Bissau","GNB","14_5_1","2012",60.43433,60.43433
"15861","Guinea-Bissau","GNB","14_5_1","2019",60.94046,60.94046
"15871","Guinea-Bissau","GNB","14_5_1","2010",60.43433,60.43433
"15881","Guinea-Bissau","GNB","14_5_1","2017",60.94046,60.94046
"15891","Guinea-Bissau","GNB","14_5_1","2000",60.43433,60.43433
"15901","Guinea-Bissau","GNB","14_5_1","2009",60.43433,60.43433
"15921","Haiti","HTI","14_5_1","2016",23.19082,23.19082
"15931","Haiti","HTI","14_5_1","2005",10.69082,10.69082
"15941","Haiti","HTI","14_5_1","2015",23.19082,23.19082
"15951","Haiti","HTI","14_5_1","2006",10.69082,10.69082
"15961","Haiti","HTI","14_5_1","2007",10.69082,10.69082
"15971","Haiti","HTI","14_5_1","2000",10.69082,10.69082
"15981","Haiti","HTI","14_5_1","2014",23.19082,23.19082
"15991","Haiti","HTI","14_5_1","2017",35.6904,35.6904
"16001","Haiti","HTI","14_5_1","2003",10.69082,10.69082
"16011","Haiti","HTI","14_5_1","2013",10.69082,10.69082
"16021","Haiti","HTI","14_5_1","2004",10.69082,10.69082
"16031","Haiti","HTI","14_5_1","2011",10.69082,10.69082
"16041","Haiti","HTI","14_5_1","2001",10.69082,10.69082
"16051","Haiti","HTI","14_5_1","2002",10.69082,10.69082
"16061","Haiti","HTI","14_5_1","2009",10.69082,10.69082
"16071","Haiti","HTI","14_5_1","2010",10.69082,10.69082
"16081","Haiti","HTI","14_5_1","2008",10.69082,10.69082
"16091","Haiti","HTI","14_5_1","2019",35.6904,35.6904
"16101","Haiti","HTI","14_5_1","2012",10.69082,10.69082
"16111","Haiti","HTI","14_5_1","2018",35.6904,35.6904
"16141","Honduras","HND","14_5_1","2016",54.2918,54.2918
"16151","Honduras","HND","14_5_1","2000",41.95769,41.95769
"16161","Honduras","HND","14_5_1","2007",41.95769,41.95769
"16171","Honduras","HND","14_5_1","2003",41.95769,41.95769
"16181","Honduras","HND","14_5_1","2013",54.2918,54.2918
"16191","Honduras","HND","14_5_1","2011",44.42328,44.42328
"16201","Honduras","HND","14_5_1","2014",54.2918,54.2918
"16211","Honduras","HND","14_5_1","2005",41.95769,41.95769
"16221","Honduras","HND","14_5_1","2010",44.42328,44.42328
"16231","Honduras","HND","14_5_1","2018",54.29314,54.29314
"16241","Honduras","HND","14_5_1","2019",54.29314,54.29314
"16251","Honduras","HND","14_5_1","2006",41.95769,41.95769
"16261","Honduras","HND","14_5_1","2015",54.2918,54.2918
"16271","Honduras","HND","14_5_1","2009",41.95769,41.95769
"16281","Honduras","HND","14_5_1","2017",54.2918,54.2918
"16291","Honduras","HND","14_5_1","2012",44.42328,44.42328
"16301","Honduras","HND","14_5_1","2004",41.95769,41.95769
"16311","Honduras","HND","14_5_1","2001",41.95769,41.95769
"16321","Honduras","HND","14_5_1","2008",41.95769,41.95769
"16331","Honduras","HND","14_5_1","2002",41.95769,41.95769
"16361","Iceland","ISL","14_5_1","2006",12.23668,12.23668
"16371","Iceland","ISL","14_5_1","2016",16.6114,16.6114
"16381","Iceland","ISL","14_5_1","2019",16.6114,16.6114
"16391","Iceland","ISL","14_5_1","2005",11.79755,11.79755
"16401","Iceland","ISL","14_5_1","2009",13.82926,13.82926
"16411","Iceland","ISL","14_5_1","2007",12.23668,12.23668
"16421","Iceland","ISL","14_5_1","2000",11.31146,11.31146
"16431","Iceland","ISL","14_5_1","2011",14.22751,14.22751
"16441","Iceland","ISL","14_5_1","2018",16.6114,16.6114
"16451","Iceland","ISL","14_5_1","2004",11.79755,11.79755
"16461","Iceland","ISL","14_5_1","2013",16.6114,16.6114
"16471","Iceland","ISL","14_5_1","2008",12.23668,12.23668
"16481","Iceland","ISL","14_5_1","2015",16.6114,16.6114
"16491","Iceland","ISL","14_5_1","2010",13.82926,13.82926
"16501","Iceland","ISL","14_5_1","2003",11.35561,11.35561
"16511","Iceland","ISL","14_5_1","2002",11.35561,11.35561
"16521","Iceland","ISL","14_5_1","2001",11.31146,11.31146
"16531","Iceland","ISL","14_5_1","2012",16.6114,16.6114
"16541","Iceland","ISL","14_5_1","2014",16.6114,16.6114
"16551","Iceland","ISL","14_5_1","2017",16.6114,16.6114
"16561","India","IND","14_5_1","2016",18.80259,18.80259
"16571","India","IND","14_5_1","2006",18.80259,18.80259
"16581","India","IND","14_5_1","2004",18.80259,18.80259
"16591","India","IND","14_5_1","2000",18.80259,18.80259
"16601","India","IND","14_5_1","2011",18.80259,18.80259
"16611","India","IND","14_5_1","2008",18.80259,18.80259
"16621","India","IND","14_5_1","2019",18.80259,18.80259
"16631","India","IND","14_5_1","2013",18.80259,18.80259
"16641","India","IND","14_5_1","2005",18.80259,18.80259
"16651","India","IND","14_5_1","2010",18.80259,18.80259
"16661","India","IND","14_5_1","2017",18.80259,18.80259
"16671","India","IND","14_5_1","2002",18.80259,18.80259
"16681","India","IND","14_5_1","2014",18.80259,18.80259
"16691","India","IND","14_5_1","2001",18.80259,18.80259
"16701","India","IND","14_5_1","2015",18.80259,18.80259
"16711","India","IND","14_5_1","2007",18.80259,18.80259
"16721","India","IND","14_5_1","2009",18.80259,18.80259
"16731","India","IND","14_5_1","2012",18.80259,18.80259
"16741","India","IND","14_5_1","2003",18.80259,18.80259
"16751","India","IND","14_5_1","2018",18.80259,18.80259
"16761","Indonesia","IDN","14_5_1","2008",9.15329,9.15329
"16771","Indonesia","IDN","14_5_1","2005",7.39633,7.39633
"16781","Indonesia","IDN","14_5_1","2014",19.82178,19.82178
"16791","Indonesia","IDN","14_5_1","2003",6.77375,6.77375
"16801","Indonesia","IDN","14_5_1","2002",6.65047,6.65047
"16812","Indonesia","IDN","14_5_1","2004",7.35595,7.35595
"16821","Indonesia","IDN","14_5_1","2001",6.65047,6.65047
"16831","Indonesia","IDN","14_5_1","2009",13.89704,13.89704
"16841","Indonesia","IDN","14_5_1","2016",23.24678,23.24678
"16851","Indonesia","IDN","14_5_1","2000",6.65047,6.65047
"16861","Indonesia","IDN","14_5_1","2013",19.06207,19.06207
"16871","Indonesia","IDN","14_5_1","2012",16.60592,16.60592
"16881","Indonesia","IDN","14_5_1","2019",26.06455,26.06455
"16891","Indonesia","IDN","14_5_1","2017",24.85484,24.85484
"16901","Indonesia","IDN","14_5_1","2006",7.53179,7.53179
"16912","Indonesia","IDN","14_5_1","2018",26.06455,26.06455
"16921","Indonesia","IDN","14_5_1","2007",8.36992,8.36992
"16931","Indonesia","IDN","14_5_1","2011",14.82088,14.82088
"16941","Indonesia","IDN","14_5_1","2010",14.05558,14.05558
"16951","Indonesia","IDN","14_5_1","2015",20.55326,20.55326
"16961","Iran (Islamic Republic of)","IRN","14_5_1","2008",67.99776,67.99776
"16971","Iran (Islamic Republic of)","IRN","14_5_1","2001",67.99776,67.99776
"16981","Iran (Islamic Republic of)","IRN","14_5_1","2010",67.99776,67.99776
"16991","Iran (Islamic Republic of)","IRN","14_5_1","2011",67.99776,67.99776
"17001","Iran (Islamic Republic of)","IRN","14_5_1","2007",67.99776,67.99776
"17012","Iran (Islamic Republic of)","IRN","14_5_1","2012",67.99776,67.99776
"17021","Iran (Islamic Republic of)","IRN","14_5_1","2017",67.99776,67.99776
"17031","Iran (Islamic Republic of)","IRN","14_5_1","2004",67.99776,67.99776
"17041","Iran (Islamic Republic of)","IRN","14_5_1","2000",52.38739,52.38739
"17051","Iran (Islamic Republic of)","IRN","14_5_1","2009",67.99776,67.99776
"17061","Iran (Islamic Republic of)","IRN","14_5_1","2016",67.99776,67.99776
"17071","Iran (Islamic Republic of)","IRN","14_5_1","2013",67.99776,67.99776
"17081","Iran (Islamic Republic of)","IRN","14_5_1","2003",67.99776,67.99776
"17091","Iran (Islamic Republic of)","IRN","14_5_1","2002",67.99776,67.99776
"17101","Iran (Islamic Republic of)","IRN","14_5_1","2019",67.99776,67.99776
"17112","Iran (Islamic Republic of)","IRN","14_5_1","2015",67.99776,67.99776
"17121","Iran (Islamic Republic of)","IRN","14_5_1","2006",67.99776,67.99776
"17131","Iran (Islamic Republic of)","IRN","14_5_1","2005",67.99776,67.99776
"17141","Iran (Islamic Republic of)","IRN","14_5_1","2018",67.99776,67.99776
"17151","Iran (Islamic Republic of)","IRN","14_5_1","2014",67.99776,67.99776
"17161","Iraq","IRQ","14_5_1","2005",0,0
"17171","Iraq","IRQ","14_5_1","2007",0,0
"17181","Iraq","IRQ","14_5_1","2012",0,0
"17191","Iraq","IRQ","14_5_1","2019",0,0
"17201","Iraq","IRQ","14_5_1","2017",0,0
"17212","Iraq","IRQ","14_5_1","2015",0,0
"17221","Iraq","IRQ","14_5_1","2014",0,0
"17231","Iraq","IRQ","14_5_1","2000",0,0
"17241","Iraq","IRQ","14_5_1","2016",0,0
"17251","Iraq","IRQ","14_5_1","2008",0,0
"17261","Iraq","IRQ","14_5_1","2018",0,0
"17271","Iraq","IRQ","14_5_1","2001",0,0
"17281","Iraq","IRQ","14_5_1","2013",0,0
"17291","Iraq","IRQ","14_5_1","2003",0,0
"17301","Iraq","IRQ","14_5_1","2010",0,0
"17312","Iraq","IRQ","14_5_1","2006",0,0
"17321","Iraq","IRQ","14_5_1","2009",0,0
"17331","Iraq","IRQ","14_5_1","2011",0,0
"17341","Iraq","IRQ","14_5_1","2004",0,0
"17351","Iraq","IRQ","14_5_1","2002",0,0
"17361","Ireland","IRL","14_5_1","2017",83.13509,83.13509
"17371","Ireland","IRL","14_5_1","2013",83.13509,83.13509
"17381","Ireland","IRL","14_5_1","2018",83.13509,83.13509
"17391","Ireland","IRL","14_5_1","2005",79.54734,79.54734
"17401","Ireland","IRL","14_5_1","2019",83.13509,83.13509
"17412","Ireland","IRL","14_5_1","2011",82.98297,82.98297
"17421","Ireland","IRL","14_5_1","2016",83.13509,83.13509
"17431","Ireland","IRL","14_5_1","2001",66.27442,66.27442
"17441","Ireland","IRL","14_5_1","2002",75.47809,75.47809
"17451","Ireland","IRL","14_5_1","2006",81.01754,81.01754
"17461","Ireland","IRL","14_5_1","2015",83.13509,83.13509
"17471","Ireland","IRL","14_5_1","2010",82.40175,82.40175
"17481","Ireland","IRL","14_5_1","2012",83.13509,83.13509
"17491","Ireland","IRL","14_5_1","2007",81.21583,81.21583
"17501","Ireland","IRL","14_5_1","2014",83.13509,83.13509
"17512","Ireland","IRL","14_5_1","2008",81.31952,81.31952
"17521","Ireland","IRL","14_5_1","2004",76.84712,76.84712
"17531","Ireland","IRL","14_5_1","2000",63.42134,63.42134
"17541","Ireland","IRL","14_5_1","2003",75.6039,75.6039
"17551","Ireland","IRL","14_5_1","2009",82.39988,82.39988
"17571","Israel","ISR","14_5_1","2005",10.82565,10.82565
"17581","Israel","ISR","14_5_1","2019",10.82565,10.82565
"17591","Israel","ISR","14_5_1","2003",10.82565,10.82565
"17601","Israel","ISR","14_5_1","2015",10.82565,10.82565
"17612","Israel","ISR","14_5_1","2014",10.82565,10.82565
"17621","Israel","ISR","14_5_1","2006",10.82565,10.82565
"17631","Israel","ISR","14_5_1","2000",10.82565,10.82565
"17641","Israel","ISR","14_5_1","2017",10.82565,10.82565
"17651","Israel","ISR","14_5_1","2009",10.82565,10.82565
"17661","Israel","ISR","14_5_1","2004",10.82565,10.82565
"17671","Israel","ISR","14_5_1","2016",10.82565,10.82565
"17681","Israel","ISR","14_5_1","2018",10.82565,10.82565
"17691","Israel","ISR","14_5_1","2012",10.82565,10.82565
"17701","Israel","ISR","14_5_1","2011",10.82565,10.82565
"17712","Israel","ISR","14_5_1","2002",10.82565,10.82565
"17721","Israel","ISR","14_5_1","2013",10.82565,10.82565
"17731","Israel","ISR","14_5_1","2007",10.82565,10.82565
"17741","Israel","ISR","14_5_1","2008",10.82565,10.82565
"17751","Israel","ISR","14_5_1","2010",10.82565,10.82565
"17761","Israel","ISR","14_5_1","2001",10.82565,10.82565
"17771","Italy","ITA","14_5_1","2016",77.1661,77.1661
"17781","Italy","ITA","14_5_1","2006",75.6093,75.6093
"17791","Italy","ITA","14_5_1","2015",77.15904,77.15904
"17801","Italy","ITA","14_5_1","2000",67.82529,67.82529
"17812","Italy","ITA","14_5_1","2019",77.1685,77.1685
"17821","Italy","ITA","14_5_1","2002",69.92827,69.92827
"17831","Italy","ITA","14_5_1","2010",77.15887,77.15887
"17841","Italy","ITA","14_5_1","2005",74.30728,74.30728
"17851","Italy","ITA","14_5_1","2017",77.1685,77.1685
"17861","Italy","ITA","14_5_1","2018",77.1685,77.1685
"17871","Italy","ITA","14_5_1","2007",75.93177,75.93177
"17881","Italy","ITA","14_5_1","2008",75.93178,75.93178
"17891","Italy","ITA","14_5_1","2013",77.15904,77.15904
"17901","Italy","ITA","14_5_1","2003",70.04122,70.04122
"17912","Italy","ITA","14_5_1","2014",77.15904,77.15904
"17921","Italy","ITA","14_5_1","2004",70.05492,70.05492
"17931","Italy","ITA","14_5_1","2001",69.75941,69.75941
"17941","Italy","ITA","14_5_1","2011",77.159,77.159
"17951","Italy","ITA","14_5_1","2012",77.15901,77.15901
"17961","Italy","ITA","14_5_1","2009",77.14662,77.14662
"17971","Jamaica","JAM","14_5_1","2006",14.36407,14.36407
"17981","Jamaica","JAM","14_5_1","2019",14.36553,14.36553
"17991","Jamaica","JAM","14_5_1","2018",14.36553,14.36553
"18001","Jamaica","JAM","14_5_1","2005",14.36407,14.36407
"18012","Jamaica","JAM","14_5_1","2014",14.36553,14.36553
"18021","Jamaica","JAM","14_5_1","2013",14.36553,14.36553
"18031","Jamaica","JAM","14_5_1","2011",14.36553,14.36553
"18041","Jamaica","JAM","14_5_1","2003",14.36407,14.36407
"18051","Jamaica","JAM","14_5_1","2001",14.36407,14.36407
"18061","Jamaica","JAM","14_5_1","2000",14.36407,14.36407
"18071","Jamaica","JAM","14_5_1","2017",14.36553,14.36553
"18081","Jamaica","JAM","14_5_1","2015",14.36553,14.36553
"18091","Jamaica","JAM","14_5_1","2012",14.36553,14.36553
"18101","Jamaica","JAM","14_5_1","2002",14.36407,14.36407
"18112","Jamaica","JAM","14_5_1","2008",14.36407,14.36407
"18121","Jamaica","JAM","14_5_1","2010",14.36553,14.36553
"18131","Jamaica","JAM","14_5_1","2007",14.36407,14.36407
"18141","Jamaica","JAM","14_5_1","2004",14.36407,14.36407
"18151","Jamaica","JAM","14_5_1","2009",14.36553,14.36553
"18161","Jamaica","JAM","14_5_1","2016",14.36553,14.36553
"18171","Japan","JPN","14_5_1","2003",55.99207,55.99207
"18181","Japan","JPN","14_5_1","2013",64.37018,64.37018
"18191","Japan","JPN","14_5_1","2019",64.84668,64.84668
"18201","Japan","JPN","14_5_1","2000",48.94229,48.94229
"18212","Japan","JPN","14_5_1","2016",64.84668,64.84668
"18221","Japan","JPN","14_5_1","2011",58.61613,58.61613
"18231","Japan","JPN","14_5_1","2002",50.45931,50.45931
"18241","Japan","JPN","14_5_1","2006",58.21601,58.21601
"18251","Japan","JPN","14_5_1","2007",58.22683,58.22683
"18261","Japan","JPN","14_5_1","2018",64.84668,64.84668
"18271","Japan","JPN","14_5_1","2017",64.84668,64.84668
"18281","Japan","JPN","14_5_1","2015",64.84668,64.84668
"18291","Japan","JPN","14_5_1","2009",58.60168,58.60168
"18301","Japan","JPN","14_5_1","2008",58.57424,58.57424
"18312","Japan","JPN","14_5_1","2010",58.61582,58.61582
"18321","Japan","JPN","14_5_1","2005",58.20648,58.20648
"18331","Japan","JPN","14_5_1","2001",49.03189,49.03189
"18341","Japan","JPN","14_5_1","2014",64.84668,64.84668
"18351","Japan","JPN","14_5_1","2004",57.79808,57.79808
"18361","Japan","JPN","14_5_1","2012",59.32081,59.32081
"18401","Kenya","KEN","14_5_1","2014",51.93535,51.93535
"18412","Kenya","KEN","14_5_1","2005",51.93535,51.93535
"18421","Kenya","KEN","14_5_1","2004",51.93535,51.93535
"18431","Kenya","KEN","14_5_1","2018",51.93535,51.93535
"18441","Kenya","KEN","14_5_1","2003",51.93535,51.93535
"18451","Kenya","KEN","14_5_1","2006",51.93535,51.93535
"18461","Kenya","KEN","14_5_1","2016",51.93535,51.93535
"18471","Kenya","KEN","14_5_1","2019",51.93535,51.93535
"18481","Kenya","KEN","14_5_1","2008",51.93535,51.93535
"18491","Kenya","KEN","14_5_1","2000",51.93535,51.93535
"18501","Kenya","KEN","14_5_1","2007",51.93535,51.93535
"18512","Kenya","KEN","14_5_1","2009",51.93535,51.93535
"18521","Kenya","KEN","14_5_1","2015",51.93535,51.93535
"18531","Kenya","KEN","14_5_1","2002",51.93535,51.93535
"18541","Kenya","KEN","14_5_1","2010",51.93535,51.93535
"18551","Kenya","KEN","14_5_1","2017",51.93535,51.93535
"18561","Kenya","KEN","14_5_1","2001",51.93535,51.93535
"18571","Kenya","KEN","14_5_1","2011",51.93535,51.93535
"18581","Kenya","KEN","14_5_1","2013",51.93535,51.93535
"18591","Kenya","KEN","14_5_1","2012",51.93535,51.93535
"18601","Kiribati","KIR","14_5_1","2001",0,0
"18611","Kiribati","KIR","14_5_1","2003",0,0
"18621","Kiribati","KIR","14_5_1","2004",0,0
"18631","Kiribati","KIR","14_5_1","2019",32.92218,32.92218
"18641","Kiribati","KIR","14_5_1","2002",0,0
"18651","Kiribati","KIR","14_5_1","2007",32.92218,32.92218
"18661","Kiribati","KIR","14_5_1","2009",32.92218,32.92218
"18671","Kiribati","KIR","14_5_1","2011",32.92218,32.92218
"18681","Kiribati","KIR","14_5_1","2014",32.92218,32.92218
"18691","Kiribati","KIR","14_5_1","2012",32.92218,32.92218
"18701","Kiribati","KIR","14_5_1","2018",32.92218,32.92218
"18711","Kiribati","KIR","14_5_1","2000",0,0
"18721","Kiribati","KIR","14_5_1","2015",32.92218,32.92218
"18731","Kiribati","KIR","14_5_1","2013",32.92218,32.92218
"18741","Kiribati","KIR","14_5_1","2010",32.92218,32.92218
"18751","Kiribati","KIR","14_5_1","2016",32.92218,32.92218
"18761","Kiribati","KIR","14_5_1","2005",0,0
"18771","Kiribati","KIR","14_5_1","2006",32.92218,32.92218
"18781","Kiribati","KIR","14_5_1","2008",32.92218,32.92218
"18791","Kiribati","KIR","14_5_1","2017",32.92218,32.92218
"18821","Kuwait","KWT","14_5_1","2019",32.07588,32.07588
"18831","Kuwait","KWT","14_5_1","2000",12.94163,12.94163
"18841","Kuwait","KWT","14_5_1","2006",13.02464,13.02464
"18851","Kuwait","KWT","14_5_1","2002",13.02464,13.02464
"18861","Kuwait","KWT","14_5_1","2015",13.02464,13.02464
"18871","Kuwait","KWT","14_5_1","2004",13.02464,13.02464
"18881","Kuwait","KWT","14_5_1","2017",32.07588,32.07588
"18891","Kuwait","KWT","14_5_1","2016",32.07588,32.07588
"18901","Kuwait","KWT","14_5_1","2005",13.02464,13.02464
"18911","Kuwait","KWT","14_5_1","2009",13.02464,13.02464
"18921","Kuwait","KWT","14_5_1","2003",13.02464,13.02464
"18931","Kuwait","KWT","14_5_1","2012",13.02464,13.02464
"18941","Kuwait","KWT","14_5_1","2008",13.02464,13.02464
"18951","Kuwait","KWT","14_5_1","2013",13.02464,13.02464
"18961","Kuwait","KWT","14_5_1","2007",13.02464,13.02464
"18971","Kuwait","KWT","14_5_1","2001",12.94163,12.94163
"18981","Kuwait","KWT","14_5_1","2011",13.02464,13.02464
"18991","Kuwait","KWT","14_5_1","2014",13.02464,13.02464
"19001","Kuwait","KWT","14_5_1","2018",32.07588,32.07588
"19011","Kuwait","KWT","14_5_1","2010",13.02464,13.02464
"19241","Latvia","LVA","14_5_1","2000",64.11595,64.11595
"19251","Latvia","LVA","14_5_1","2014",96.13558,96.13558
"19261","Latvia","LVA","14_5_1","2001",64.11612,64.11612
